"name";"mark";"id"
"mall";" ";"mall_b_31"
"mall";" ";"mall_b_32"
"mall";" ";"mall_b_33"
"mall";" ";"mall_b_34"
"mall";" ";"mall_b_35"
"mall";" ";"mall_b_38"
"mall";" ";"mall_b_39"
"mall";" ";"mall_b_40"
"mall";" ";"mall_b_41"
"mall";" ";"mall_b_42"
"mall";" ";"mall_b_43"
"mall";" ";"mall_b_44"
"mall";" ";"mall_b_48"
"mall";" ";"mall_b_49"
"mall";" ";"mall_b_50"
"mall";" ";"mall_b_51"
"mall";" ";"mall_b_52"
"mall";" ";"mall_b_56"
"mall";" ";"mall_b_57"
"mall";" ";"mall_b_58"
"mall";" ";"mall_b_59"
"mall";" ";"mall_b_60"
"mall";" ";"mall_b_61"
"mall";" ";"mall_b_62"
"mall";" ";"mall_b_65"
"mall";" ";"mall_b_66"
"mall";" ";"mall_b_67"
"mall";" ";"mall_b_69"
"mall";" ";"mall_b_70"
"mall";" ";"mall_b_71"
"mall";" ";"mall_upper_roof_12"
"mall";" ";"mall_upper_roof_13"
"mall";" ";"mall_upper_roof_34"
"mall";" ";"mall_upper_roof_35"
"mall";" ";"mall_upper_roof_48"
"mall";" ";"mall_upper_roof_49"
"mall";" ";"mall_upper_roof_50"
"mall";" ";"mall_upper_roof_51"
"mall - entrance";" ";"mall_a_14"
"mall - entrance";" ";"mall_a_14_roof"
"mall - entrance";" ";"mall_a_47"
"mall - entrance";" ";"mall_a_47_roof"
"mall - entrance";" ";"mall_a_53"
"mall - entrance";" ";"mall_a_53_roof"
"mall - entrance";" ";"mall_a_68"
"mall - entrance";" ";"mall_a_68_roof"
"mall - entrance";" ";"mall_b_14"
"mall - entrance";" ";"mall_b_47"
"mall - entrance";" ";"mall_b_53"
"mall - entrance";" ";"mall_b_68"
"mall - food court";" ";"mall_a_29"
"mall - food court";" ";"mall_b_29"
"mall - food court roof";" ";"mall_a_20"
"mall - food court roof";" ";"mall_a_20_roof"
"mall - food court roof";" ";"mall_a_29_roof"
"mall - food court roof";" ";"mall_b_20"
"mall - loading bay";" ";"mall_a_3"
"mall - loading bay";" ";"mall_b_3"
"mall - loading bay roof";" ";"mall_a_3_roof"
"mall - loading bay roof";" ";"mall_upper_roof_3"
"mall - loading bay roof";" ";"mall_upper_roof_4"
"mall - subway station";" ";"mall_a_58_basement"
"mall - subway station";" ";"mall_a_59_basement"
"mall - subway station";" ";"mall_a_60_basement"
"mall - subway station";" ";"mall_a_67_basement"
"mall - subway station";" ";"mall_a_67_sub_basement"
"mall - subway station";" ";"mall_a_68_basement"
"mall - subway station";" ";"mall_a_68_sub_basement"
"mall - subway station";" ";"mall_a_69_basement"
"mall - subway station";" ";"mall_a_69_sub_basement"
"mall - utilities";" ";"mall_a_4"
"mall - utilities";" ";"mall_a_5"
"mall - utilities";" ";"mall_b_4"
"mall - utilities";" ";"mall_b_5"
"mall - utilities roof";" ";"mall_a_4_roof"
"mall - utilities roof";" ";"mall_a_5_roof"
"mansion base bar";" ";"faction_base_mansion_c2"
"mansion base bedroom";" ";"faction_base_mansion_c4"
"mansion base bedroom";" ";"faction_base_mansion_t6"
"mansion base bedrooms";" ";"faction_base_mansion_t2"
"mansion base entrance";" ";"faction_base_mansion_e1"
"mansion base entrance";" ";"faction_base_mansion_e2"
"mansion base kitchen";" ";"faction_base_mansion_c5"
"mansion base kitchen";" ";"faction_base_mansion_t4"
"mansion base library";" ";"faction_base_mansion_t5"
"mansion base living rooms";" ";"faction_base_mansion_c3"
"mansion base living rooms";" ";"faction_base_mansion_t7"
"mansion base swimming pool";" ";"faction_base_mansion_c1"
"mansion base swimming pool";" ";"faction_base_mansion_t1"
"mansion base???";" ";"faction_base_mansion_t3"
"marina";" ";"marina_1"
"marina";" ";"marina_10"
"marina";" ";"marina_11"
"marina";" ";"marina_11_roof"
"marina";" ";"marina_12"
"marina";" ";"marina_12_roof"
"marina";" ";"marina_13"
"marina";" ";"marina_14"
"marina";" ";"marina_15"
"marina";" ";"marina_15_roof"
"marina";" ";"marina_2"
"marina";" ";"marina_3"
"marina";" ";"marina_4"
"marina";" ";"marina_5"
"marina";" ";"marina_6"
"marina";" ";"marina_7"
"marina";" ";"marina_8"
"marina";" ";"marina_9"
"marina parking";" ";"marina_16"
"marina parking";" ";"marina_17"
"marina parking";" ";"marina_18"
"marina parking";" ";"marina_19"
"marina parking";" ";"marina_20"
"megastore";" ";"megastore_0_0_0"
"megastore";" ";"megastore_0_1_0"
"megastore";" ";"megastore_0_2_0"
"megastore";" ";"megastore_1_0_0"
"megastore";" ";"megastore_1_1_0"
"megastore";" ";"megastore_1_2_0"
"megastore";" ";"megastore_2_0_0"
"megastore";" ";"megastore_2_1_0"
"megastore";" ";"megastore_2_2_0"
"megastore roof";" ";"megastore_0_0_roof"
"megastore roof";" ";"megastore_0_1_roof"
"megastore roof";" ";"megastore_0_2_roof"
"megastore roof";" ";"megastore_1_0_roof"
"megastore roof";" ";"megastore_1_1_roof"
"megastore roof";" ";"megastore_1_2_roof"
"megastore roof";" ";"megastore_2_0_roof"
"megastore roof";" ";"megastore_2_1_roof"
"megastore roof";" ";"megastore_2_2_roof"
"megastore, second floor";" ";"megastore_0_0_1"
"megastore, second floor";" ";"megastore_0_1_1"
"megastore, second floor";" ";"megastore_0_2_1"
"megastore, second floor";" ";"megastore_1_0_1"
"megastore, second floor";" ";"megastore_1_1_1"
"megastore, second floor";" ";"megastore_1_2_1"
"megastore, second floor";" ";"megastore_2_0_1"
"megastore, second floor";" ";"megastore_2_1_1"
"megastore, second floor";" ";"megastore_2_2_1"
"meteorology station";" ";"robofachq_meteorology0"
"meteorology station";" ";"robofachq_meteorology1"
"meteorology station";" ";"robofachq_meteorology2"
"meteorology station";" ";"robofachq_meteorology3"
"meteorology station";" ";"robofachq_meteorology_roof0"
"meteorology station";" ";"robofachq_meteorology_roof1"
"meteorology station";" ";"robofachq_meteorology_roof2"
"meteorology station";" ";"robofachq_meteorology_roof3"
"meteorology station";" ";"robofachq_surface_road0"
"meteorology station";" ";"robofachq_surface_road1"
"meteorology station";" ";"robofachq_surface_road2"
"meteorology station";" ";"robofachq_surface_road3"
"mi-go landing platform";" ";"mi-go_camp2-2"
"military base";" ";"mil_base_1a"
"military base";" ";"mil_base_1c"
"military base";" ";"mil_base_1d"
"military base";" ";"mil_base_1e"
"military base";" ";"mil_base_1f"
"military base";" ";"mil_base_1h"
"military base";" ";"mil_base_1i"
"military base";" ";"mil_base_1j"
"military base";" ";"mil_base_2a"
"military base";" ";"mil_base_2b"
"military base";" ";"mil_base_2c"
"military base";" ";"mil_base_2d"
"military base";" ";"mil_base_2e"
"military base";" ";"mil_base_2f"
"military base";" ";"mil_base_2g"
"military base";" ";"mil_base_2h"
"military base";" ";"mil_base_2i"
"military base";" ";"mil_base_2j"
"military base";" ";"mil_base_2k"
"military base";" ";"mil_base_3a"
"military base";" ";"mil_base_3c"
"military base";" ";"mil_base_3d"
"military base";" ";"mil_base_3e"
"military base";" ";"mil_base_3f"
"military base";" ";"mil_base_3g"
"military base";" ";"mil_base_3h"
"military base";" ";"mil_base_3j"
"military base";" ";"mil_base_3k"
"military base";" ";"mil_base_5a"
"military base";" ";"mil_base_5c"
"military base";" ";"mil_base_5d"
"military base";" ";"mil_base_5e"
"military base";" ";"mil_base_5g"
"military base";" ";"mil_base_5h"
"military base";" ";"mil_base_5i"
"military base";" ";"mil_base_5k"
"military base";" ";"mil_base_6a"
"military base";" ";"mil_base_6b"
"military base";" ";"mil_base_6c"
"military base";" ";"mil_base_6d"
"military base";" ";"mil_base_6e"
"military base";" ";"mil_base_6g"
"military base";" ";"mil_base_6h"
"military base";" ";"mil_base_6i"
"military base";" ";"mil_base_6k"
"military base";" ";"mil_base_7a"
"military base";" ";"mil_base_7b"
"military base";" ";"mil_base_7c"
"military base";" ";"mil_base_7d"
"military base";" ";"mil_base_7e"
"military base";" ";"mil_base_7f"
"military base";" ";"mil_base_7g"
"military base";" ";"mil_base_7h"
"military base";" ";"mil_base_7k"
"military base";" ";"mil_base_8a"
"military base";" ";"mil_base_8c"
"military base";" ";"mil_base_8d"
"military base";" ";"mil_base_8e"
"military base";" ";"mil_base_8f"
"military base";" ";"mil_base_8h"
"military base";" ";"mil_base_8i"
"military base";" ";"mil_base_8j"
"military base minefield";" ";"mil_base_minefield_e"
"military base minefield";" ";"mil_base_minefield_n"
"military base minefield";" ";"mil_base_minefield_ne"
"military base minefield";" ";"mil_base_minefield_nw"
"military base minefield";" ";"mil_base_minefield_s"
"military base minefield";" ";"mil_base_minefield_se"
"military base minefield";" ";"mil_base_minefield_sw"
"military base minefield";" ";"mil_base_minefield_w"
"military base radio tower";" ";"mil_base_3i"
"military base radio tower";" ";"mil_base_3i1"
"military base radio tower";" ";"mil_base_3i2"
"military base radio tower";" ";"mil_base_3i3"
"military base radio tower";" ";"mil_base_3i4"
"military base roof";" ";"mil_base_2d1"
"military base roof";" ";"mil_base_2e1"
"military base roof";" ";"mil_base_2f1"
"military base roof";" ";"mil_base_2g1"
"military base roof";" ";"mil_base_3d1"
"military base roof";" ";"mil_base_3e1"
"military base roof";" ";"mil_base_3f1"
"military base roof";" ";"mil_base_3g1"
"military base roof";" ";"mil_base_3h1"
"military base roof";" ";"mil_base_5c1"
"military base roof";" ";"mil_base_5d1"
"military base roof";" ";"mil_base_5e1"
"military base roof";" ";"mil_base_5g1"
"military base roof";" ";"mil_base_5h1"
"military base roof";" ";"mil_base_5i1"
"military base roof";" ";"mil_base_6c1"
"military base roof";" ";"mil_base_6d1"
"military base roof";" ";"mil_base_6e1"
"military base roof";" ";"mil_base_6i1"
"military base roof";" ";"mil_base_7c1"
"military base roof";" ";"mil_base_7d1"
"military base roof";" ";"mil_base_7e1"
"military base roof";" ";"mil_base_7f1"
"military base roof";" ";"mil_base_8e1"
"military base tunnels";" ";"mil_base_tunnels_a"
"military base tunnels";" ";"mil_base_tunnels_b"
"military base tunnels";" ";"mil_base_tunnels_c"
"military base tunnels";" ";"mil_base_tunnels_d"
"military base tunnels";" ";"mil_base_tunnels_e"
"military base tunnels";" ";"mil_base_tunnels_f"
"military base tunnels";" ";"mil_base_tunnels_g"
"military base tunnels";" ";"mil_base_tunnels_h"
"military base tunnels";" ";"mil_base_tunnels_i"
"military base watchtower";" ";"mil_base_1b"
"military base watchtower";" ";"mil_base_1b1"
"military base watchtower";" ";"mil_base_1g"
"military base watchtower";" ";"mil_base_1g1"
"military base watchtower";" ";"mil_base_1k"
"military base watchtower";" ";"mil_base_1k1"
"military base watchtower";" ";"mil_base_3b"
"military base watchtower";" ";"mil_base_3b1"
"military base watchtower";" ";"mil_base_4k"
"military base watchtower";" ";"mil_base_4k1"
"military base watchtower";" ";"mil_base_5b"
"military base watchtower";" ";"mil_base_5b1"
"military base watchtower";" ";"mil_base_8b"
"military base watchtower";" ";"mil_base_8b1"
"military base watchtower";" ";"mil_base_8g"
"military base watchtower";" ";"mil_base_8g1"
"military base watchtower";" ";"mil_base_8k"
"military base watchtower";" ";"mil_base_8k1"
"military helipad";" ";"helipad2f_ne"
"military helipad";" ";"helipad2f_nw"
"military helipad";" ";"helipad2f_se"
"military helipad";" ";"helipad2f_sw"
"military helipad";" ";"helipad_ne"
"military helipad";" ";"helipad_nw"
"military helipad";" ";"helipad_roof_ne"
"military helipad";" ";"helipad_roof_nw"
"military helipad";" ";"helipad_roof_se"
"military helipad";" ";"helipad_roof_sw"
"military helipad";" ";"helipad_se"
"military helipad";" ";"helipad_sw"
"military helipad";" ";"mil_base_7i"
"military helipad garage";" ";"faction_base_helipad_garage_0"
"miniature railway park";" ";"luna_park_0_0_0"
"miniature railway park";" ";"luna_park_0_0_1"
"miniature railway park";" ";"luna_park_0_1_0"
"miniature railway park";" ";"luna_park_0_1_1"
"miniature railway park";" ";"luna_park_1_0_0"
"miniature railway park";" ";"luna_park_1_0_1"
"miniature railway park";" ";"luna_park_1_1_0"
"miniature railway park";" ";"luna_park_1_1_1"
"miniature railway park";" ";"luna_park_2_0_0"
"miniature railway park";" ";"luna_park_2_0_1"
"miniature railway park";" ";"luna_park_2_1_0"
"miniature railway park";" ";"luna_park_2_1_1"
"monster corpse";" ";"corpse_surface"
"monster corpse";" ";"corpse_tentacle_surface_entry"
"monster corpse bowels";" ";"corpse_bowels_empty_edge"
"monster corpse bowels";" ";"corpse_bowels_lcorner"
"monster corpse bowels";" ";"corpse_bowels_mid"
"monster corpse bowels";" ";"corpse_bowels_neck_edge_center"
"monster corpse bowels";" ";"corpse_bowels_neck_left"
"monster corpse bowels";" ";"corpse_bowels_neck_right"
"monster corpse bowels";" ";"corpse_bowels_rcorner"
"monster corpse bowels";" ";"corpse_bowels_tentacle_edge"
"monster corpse head";" ";"corpse_brain"
"monster corpse head";" ";"corpse_head"
"monster corpse head";" ";"corpse_head_edge"
"monster corpse head";" ";"corpse_head_fin"
"monster corpse head";" ";"corpse_head_lcorner"
"monster corpse head";" ";"corpse_head_neck_center"
"monster corpse head";" ";"corpse_head_neck_center_decap"
"monster corpse head";" ";"corpse_head_neck_l"
"monster corpse head";" ";"corpse_head_neck_l_decap"
"monster corpse head";" ";"corpse_head_neck_r"
"monster corpse head";" ";"corpse_head_neck_r_decap"
"monster corpse head";" ";"corpse_head_rcorner"
"monster corpse head";" ";"corpse_under_brain"
"monster corpse neck";" ";"corpse_neck"
"monster corpse neck";" ";"corpse_neck_center"
"monster corpse tentacle";" ";"corpse_tentacle"
"monster corpse tentacle";" ";"corpse_tentacle_entry"
"movie theater";" ";"movietheater_0_0"
"movie theater";" ";"movietheater_0_1"
"movie theater";" ";"movietheater_0_2"
"movie theater";" ";"movietheater_1_1"
"movie theater";" ";"movietheater_1_2"
"movie theater";" ";"movietheater_2_0"
"movie theater";" ";"movietheater_2_1"
"movie theater";" ";"movietheater_2_2"
"movie theater entrance";" ";"movietheater_1_0"
"movie theater roof";" ";"movietheater_roof_0_0"
"movie theater roof";" ";"movietheater_roof_0_1"
"movie theater roof";" ";"movietheater_roof_0_2"
"movie theater roof";" ";"movietheater_roof_1_0"
"movie theater roof";" ";"movietheater_roof_1_1"
"movie theater roof";" ";"movietheater_roof_1_2"
"movie theater roof";" ";"movietheater_roof_2_0"
"movie theater roof";" ";"movietheater_roof_2_1"
"movie theater roof";" ";"movietheater_roof_2_2"
"nether-chewed field";" ";"omt_obsolete"
"nuclear plant";" ";"nuclear_plant_0_0_0"
"nuclear plant";" ";"nuclear_plant_0_0_1"
"nuclear plant";" ";"nuclear_plant_0_0_2"
"nuclear plant";" ";"nuclear_plant_0_0_3"
"nuclear plant";" ";"nuclear_plant_0_1_0"
"nuclear plant";" ";"nuclear_plant_0_1_1"
"nuclear plant";" ";"nuclear_plant_0_1_2"
"nuclear plant";" ";"nuclear_plant_0_1_3"
"nuclear plant";" ";"nuclear_plant_0_2_0"
"nuclear plant";" ";"nuclear_plant_0_2_1"
"nuclear plant";" ";"nuclear_plant_0_2_2"
"nuclear plant";" ";"nuclear_plant_0_2_3"
"nuclear plant";" ";"nuclear_plant_0_3_0"
"nuclear plant";" ";"nuclear_plant_0_3_1"
"nuclear plant";" ";"nuclear_plant_0_3_2"
"nuclear plant";" ";"nuclear_plant_0_3_3"
"nuclear plant";" ";"nuclear_plant_0_4_0"
"nuclear plant";" ";"nuclear_plant_0_4_1"
"nuclear plant";" ";"nuclear_plant_0_4_2"
"nuclear plant";" ";"nuclear_plant_0_4_3"
"nuclear plant";" ";"nuclear_plant_0_5_0"
"nuclear plant";" ";"nuclear_plant_0_5_1"
"nuclear plant";" ";"nuclear_plant_0_5_2"
"nuclear plant";" ";"nuclear_plant_0_5_3"
"nuclear plant";" ";"nuclear_plant_0_6_0"
"nuclear plant";" ";"nuclear_plant_0_6_1"
"nuclear plant";" ";"nuclear_plant_0_6_2"
"nuclear plant";" ";"nuclear_plant_0_7_0"
"nuclear plant";" ";"nuclear_plant_0_7_1"
"nuclear plant";" ";"nuclear_plant_0_7_2"
"nuclear plant";" ";"nuclear_plant_10_0_0"
"nuclear plant";" ";"nuclear_plant_10_0_1"
"nuclear plant";" ";"nuclear_plant_10_0_2"
"nuclear plant";" ";"nuclear_plant_10_0_3"
"nuclear plant";" ";"nuclear_plant_10_1_0"
"nuclear plant";" ";"nuclear_plant_10_1_1"
"nuclear plant";" ";"nuclear_plant_10_1_2"
"nuclear plant";" ";"nuclear_plant_10_1_3"
"nuclear plant";" ";"nuclear_plant_10_2_0"
"nuclear plant";" ";"nuclear_plant_10_2_1"
"nuclear plant";" ";"nuclear_plant_10_2_2"
"nuclear plant";" ";"nuclear_plant_10_2_3"
"nuclear plant";" ";"nuclear_plant_10_2_4"
"nuclear plant";" ";"nuclear_plant_10_3_0"
"nuclear plant";" ";"nuclear_plant_10_3_1"
"nuclear plant";" ";"nuclear_plant_10_3_2"
"nuclear plant";" ";"nuclear_plant_10_3_3"
"nuclear plant";" ";"nuclear_plant_10_3_4"
"nuclear plant";" ";"nuclear_plant_10_4_0"
"nuclear plant";" ";"nuclear_plant_10_4_1"
"nuclear plant";" ";"nuclear_plant_10_4_2"
"nuclear plant";" ";"nuclear_plant_10_4_3"
"nuclear plant";" ";"nuclear_plant_10_4_4"
"nuclear plant";" ";"nuclear_plant_10_5_0"
"nuclear plant";" ";"nuclear_plant_10_5_1"
"nuclear plant";" ";"nuclear_plant_10_5_2"
"nuclear plant";" ";"nuclear_plant_10_5_3"
"nuclear plant";" ";"nuclear_plant_10_6_0"
"nuclear plant";" ";"nuclear_plant_10_6_1"
"nuclear plant";" ";"nuclear_plant_10_6_2"
"nuclear plant";" ";"nuclear_plant_10_7_0"
"nuclear plant";" ";"nuclear_plant_10_7_1"
"nuclear plant";" ";"nuclear_plant_10_7_2"
"nuclear plant";" ";"nuclear_plant_11_0_0"
"nuclear plant";" ";"nuclear_plant_11_0_1"
"nuclear plant";" ";"nuclear_plant_11_0_2"
"nuclear plant";" ";"nuclear_plant_11_0_3"
"nuclear plant";" ";"nuclear_plant_11_1_0"
"nuclear plant";" ";"nuclear_plant_11_1_1"
"nuclear plant";" ";"nuclear_plant_11_1_2"
"nuclear plant";" ";"nuclear_plant_11_1_3"
"nuclear plant";" ";"nuclear_plant_11_2_0"
"nuclear plant";" ";"nuclear_plant_11_2_1"
"nuclear plant";" ";"nuclear_plant_11_2_2"
"nuclear plant";" ";"nuclear_plant_11_2_3"
"nuclear plant";" ";"nuclear_plant_11_2_4"
"nuclear plant";" ";"nuclear_plant_11_3_0"
"nuclear plant";" ";"nuclear_plant_11_3_1"
"nuclear plant";" ";"nuclear_plant_11_3_2"
"nuclear plant";" ";"nuclear_plant_11_3_3"
"nuclear plant";" ";"nuclear_plant_11_3_4"
"nuclear plant";" ";"nuclear_plant_11_4_0"
"nuclear plant";" ";"nuclear_plant_11_4_1"
"nuclear plant";" ";"nuclear_plant_11_4_2"
"nuclear plant";" ";"nuclear_plant_11_4_3"
"nuclear plant";" ";"nuclear_plant_11_4_4"
"nuclear plant";" ";"nuclear_plant_11_5_0"
"nuclear plant";" ";"nuclear_plant_11_5_1"
"nuclear plant";" ";"nuclear_plant_11_5_2"
"nuclear plant";" ";"nuclear_plant_11_5_3"
"nuclear plant";" ";"nuclear_plant_11_6_0"
"nuclear plant";" ";"nuclear_plant_11_6_1"
"nuclear plant";" ";"nuclear_plant_11_6_2"
"nuclear plant";" ";"nuclear_plant_11_7_0"
"nuclear plant";" ";"nuclear_plant_11_7_1"
"nuclear plant";" ";"nuclear_plant_11_7_2"
"nuclear plant";" ";"nuclear_plant_12_0_0"
"nuclear plant";" ";"nuclear_plant_12_0_1"
"nuclear plant";" ";"nuclear_plant_12_0_2"
"nuclear plant";" ";"nuclear_plant_12_0_3"
"nuclear plant";" ";"nuclear_plant_12_1_0"
"nuclear plant";" ";"nuclear_plant_12_1_1"
"nuclear plant";" ";"nuclear_plant_12_1_2"
"nuclear plant";" ";"nuclear_plant_12_1_3"
"nuclear plant";" ";"nuclear_plant_12_2_0"
"nuclear plant";" ";"nuclear_plant_12_2_1"
"nuclear plant";" ";"nuclear_plant_12_2_2"
"nuclear plant";" ";"nuclear_plant_12_2_3"
"nuclear plant";" ";"nuclear_plant_12_3_0"
"nuclear plant";" ";"nuclear_plant_12_3_1"
"nuclear plant";" ";"nuclear_plant_12_3_2"
"nuclear plant";" ";"nuclear_plant_12_3_3"
"nuclear plant";" ";"nuclear_plant_12_4_0"
"nuclear plant";" ";"nuclear_plant_12_4_1"
"nuclear plant";" ";"nuclear_plant_12_4_2"
"nuclear plant";" ";"nuclear_plant_12_4_3"
"nuclear plant";" ";"nuclear_plant_12_5_0"
"nuclear plant";" ";"nuclear_plant_12_5_1"
"nuclear plant";" ";"nuclear_plant_12_5_2"
"nuclear plant";" ";"nuclear_plant_12_5_3"
"nuclear plant";" ";"nuclear_plant_12_6_0"
"nuclear plant";" ";"nuclear_plant_12_6_1"
"nuclear plant";" ";"nuclear_plant_12_6_2"
"nuclear plant";" ";"nuclear_plant_12_7_0"
"nuclear plant";" ";"nuclear_plant_12_7_1"
"nuclear plant";" ";"nuclear_plant_12_7_2"
"nuclear plant";" ";"nuclear_plant_13_0_0"
"nuclear plant";" ";"nuclear_plant_13_0_1"
"nuclear plant";" ";"nuclear_plant_13_0_2"
"nuclear plant";" ";"nuclear_plant_13_0_3"
"nuclear plant";" ";"nuclear_plant_13_1_0"
"nuclear plant";" ";"nuclear_plant_13_1_1"
"nuclear plant";" ";"nuclear_plant_13_1_2"
"nuclear plant";" ";"nuclear_plant_13_1_3"
"nuclear plant";" ";"nuclear_plant_13_2_0"
"nuclear plant";" ";"nuclear_plant_13_2_1"
"nuclear plant";" ";"nuclear_plant_13_2_2"
"nuclear plant";" ";"nuclear_plant_13_2_3"
"nuclear plant";" ";"nuclear_plant_13_3_0"
"nuclear plant";" ";"nuclear_plant_13_3_1"
"nuclear plant";" ";"nuclear_plant_13_3_2"
"nuclear plant";" ";"nuclear_plant_13_3_3"
"nuclear plant";" ";"nuclear_plant_13_4_0"
"nuclear plant";" ";"nuclear_plant_13_4_1"
"nuclear plant";" ";"nuclear_plant_13_4_2"
"nuclear plant";" ";"nuclear_plant_13_4_3"
"nuclear plant";" ";"nuclear_plant_13_5_0"
